$0;1690401046826266703;1.15-SNAPSHOT;KIEKER;0e379ce6b5dd;1;false;0;NANOSECONDS;0
$1;1690401051983087003;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983083657;1690401051983084859;0e379ce6b5dd;770;2
$1;1690401051983099617;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983096251;1690401051983097503;0e379ce6b5dd;771;2
$1;1690401051983109135;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983106750;1690401051983107592;0e379ce6b5dd;772;2
$1;1690401051983117060;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983114986;1690401051983115728;0e379ce6b5dd;773;2
$1;1690401051983123322;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983121358;1690401051983122170;0e379ce6b5dd;774;2
$1;1690401051983134353;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983130646;1690401051983131988;0e379ce6b5dd;775;2
$1;1690401051983143981;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983141356;1690401051983142308;0e379ce6b5dd;776;2
$1;1690401051983153910;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983151495;1690401051983152377;0e379ce6b5dd;777;2
$1;1690401051983160943;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983158769;1690401051983159581;0e379ce6b5dd;778;2
$1;1690401051983167486;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983165983;1690401051983166594;0e379ce6b5dd;779;2
$1;1690401051983172155;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983170742;1690401051983171313;0e379ce6b5dd;780;2
$1;1690401051983182344;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983178988;1690401051983180751;0e379ce6b5dd;781;2
$1;1690401051983188736;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983187053;1690401051983187694;0e379ce6b5dd;782;2
$1;1690401051983194778;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983193215;1690401051983193886;0e379ce6b5dd;783;2
$1;1690401051983199707;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983198134;1690401051983198725;0e379ce6b5dd;784;2
$1;1690401051983205528;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983203755;1690401051983204586;0e379ce6b5dd;785;2
$1;1690401051983210758;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983208804;1690401051983209355;0e379ce6b5dd;786;2
$1;1690401051983216900;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983215247;1690401051983215958;0e379ce6b5dd;787;2
$1;1690401051983221759;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983220396;1690401051983220937;0e379ce6b5dd;788;2
$1;1690401051983228001;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983226277;1690401051983226889;0e379ce6b5dd;789;2
$1;1690401051983233491;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983231798;1690401051983232399;0e379ce6b5dd;790;2
$1;1690401051983241516;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983238761;1690401051983239883;0e379ce6b5dd;791;2
$1;1690401051983248550;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983246095;1690401051983246827;0e379ce6b5dd;792;2
$1;1690401051983256134;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983254191;1690401051983254842;0e379ce6b5dd;793;2
$1;1690401051983263138;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983261194;1690401051983261845;0e379ce6b5dd;794;2
$1;1690401051983270642;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983268297;1690401051983269159;0e379ce6b5dd;795;2
$1;1690401051983276623;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983274880;1690401051983275481;0e379ce6b5dd;796;2
$1;1690401051983282965;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983281122;1690401051983281843;0e379ce6b5dd;797;2
$1;1690401051983289187;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983287103;1690401051983287724;0e379ce6b5dd;798;2
$1;1690401051983295820;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983293686;1690401051983294507;0e379ce6b5dd;799;2
$1;1690401051983301520;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983299957;1690401051983300569;0e379ce6b5dd;800;2
$1;1690401051983308303;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983306440;1690401051983307091;0e379ce6b5dd;801;2
$1;1690401051983313704;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983312070;1690401051983312672;0e379ce6b5dd;802;2
$1;1690401051983319975;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983318262;1690401051983318843;0e379ce6b5dd;803;2
$1;1690401051983325997;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983324193;1690401051983324875;0e379ce6b5dd;804;2
$1;1690401051983332790;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983330626;1690401051983331387;0e379ce6b5dd;805;2
$1;1690401051983338471;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983336837;1690401051983337489;0e379ce6b5dd;806;2
$1;1690401051983344873;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983343079;1690401051983343801;0e379ce6b5dd;807;2
$1;1690401051983350554;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983348920;1690401051983349481;0e379ce6b5dd;808;2
$1;1690401051983356234;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983354802;1690401051983355343;0e379ce6b5dd;809;2
$1;1690401051983361454;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983359911;1690401051983360462;0e379ce6b5dd;810;2
$1;1690401051983367806;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983365853;1690401051983366494;0e379ce6b5dd;811;2
$1;1690401051983373577;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983371654;1690401051983372245;0e379ce6b5dd;812;2
$1;1690401051983380140;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401051983378517;1690401051983379178;0e379ce6b5dd;813;2
$1;1690401051983385590;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401051983383957;1690401051983384618;0e379ce6b5dd;814;2
$1;1690401051983391101;public java.util.List tools.descartes.teastore.persistence.rest.ProductEndpoint.listAllForCategory(java.lang.Long, java.lang.Integer, java.lang.Integer);<no-session-id>;335236697262391297;1690401051953691753;1690401051983388135;0e379ce6b5dd;613;1
$1;1690401052042032246;public java.util.List tools.descartes.teastore.persistence.domain.ProductRepository.getAllEntities(long, int, int);<no-session-id>;335236697262391297;1690401052030621915;1690401052042007198;0e379ce6b5dd;816;2
$1;1690401052042142926;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401052042126966;1690401052042130773;0e379ce6b5dd;817;2
$1;1690401052042165278;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401052042160820;1690401052042163094;0e379ce6b5dd;818;2
$1;1690401052042175358;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401052042173484;1690401052042174596;0e379ce6b5dd;819;2
$1;1690401052042178353;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401052042177221;1690401052042177732;0e379ce6b5dd;820;2
$1;1690401052042182271;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401052042181309;1690401052042181770;0e379ce6b5dd;821;2
$1;1690401052042184745;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401052042183974;1690401052042184365;0e379ce6b5dd;822;2
$1;1690401052042188643;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401052042187671;1690401052042188132;0e379ce6b5dd;823;2
$1;1690401052042191358;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401052042190416;1690401052042190947;0e379ce6b5dd;824;2
$1;1690401052042195045;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401052042194103;1690401052042194474;0e379ce6b5dd;825;2
$1;1690401052042198101;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401052042196979;1690401052042197520;0e379ce6b5dd;826;2
$1;1690401052042201587;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401052042200616;1690401052042201056;0e379ce6b5dd;827;2
$1;1690401052042204313;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401052042203551;1690401052042203942;0e379ce6b5dd;828;2
$1;1690401052042207649;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401052042206647;1690401052042207028;0e379ce6b5dd;829;2
$1;1690401052042210204;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401052042209462;1690401052042209863;0e379ce6b5dd;830;2
$1;1690401052042213380;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401052042212558;1690401052042213029;0e379ce6b5dd;831;2
$1;1690401052042216035;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401052042215253;1690401052042215594;0e379ce6b5dd;832;2
$1;1690401052042219752;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401052042218950;1690401052042219391;0e379ce6b5dd;833;2
$1;1690401052042221766;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401052042221125;1690401052042221445;0e379ce6b5dd;834;2
$1;1690401052042224932;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401052042224000;1690401052042224441;0e379ce6b5dd;835;2
$1;1690401052042227847;public long tools.descartes.teastore.persistence.domain.PersistenceCategory.getId();<no-session-id>;335236697262391297;1690401052042227006;1690401052042227457;0e379ce6b5dd;836;2
$1;1690401052042231705;public long tools.descartes.teastore.persistence.domain.PersistenceProduct.getId();<no-session-id>;335236697262391297;1690401052042230773;1690401052042231154;0e379ce6b5dd;837;2
